,Unnamed: 0,UNITID,INSTNM,CITY,STABBR,REGION,LATITUDE,LONGITUDE,PREDDEG,COSTT4_A,COSTT4_P,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,C150_4,C150_4_WHITE,C150_4_BLACK,C150_4_HISP,C150_4_ASIAN,C150_4_AIAN,C150_4_NHPI,C150_4_2MOR,C150_4_NRA,C150_4_UNKN,ADM_RATE,SAT_AVG,ACTCMMID,School Name,School Type,Starting Median Salary,Mid-Career Median Salary,Mid-Career 10th Percentile Salary,Mid-Career 25th Percentile Salary,Mid-Career 75th Percentile Salary,Mid-Career 90th Percentile Salary
0,1,100663,UNIVERSITYOFALABAMAATBIRMINGHAM,Birmingham,AL,5,33.50223,-86.80917,3,22232.0,,7766.0,17654.0,,0.5462,0.5536,0.4721,0.5946,0.7722,0.5,1.0,0.7222,0.6875,0.4146,0.6043,1147.0,25.0,University of Alabama at Birmingham (UAB),State,"$39,200.00","$70,100.00","$43,000.00","$53,400.00","$91,400.00","$125,000.00"
1,9,100858,AUBURNUNIVERSITY,Auburn,AL,5,32.604685,-85.482782,3,29164.0,,10424.0,28040.0,,0.7292,0.7464,0.5597,0.6842,0.6905,0.6552,,,0.6471,0.7091,0.7766,1218.0,27.0,Auburn University,State,"$45,400.00","$84,700.00","$45,400.00","$62,700.00","$109,000.00","$145,000.00"
2,60,102553,UNIVERSITYOFALASKAANCHORAGE,Anchorage,AK,8,61.189554,-149.82613500000005,3,14476.0,,5545.0,17177.0,,0.2408,0.2752,0.1951,0.2796,0.2222,0.1128,0.1765,0.2697,0.3333,0.1875,0.706,,,"University of Alaska, Anchorage",State,"$45,900.00","$72,600.00","$39,800.00","$56,600.00","$99,300.00","$137,000.00"
3,81,104179,UNIVERSITYOFARIZONA,Tucson,AZ,6,32.232071000000005,-110.950769,3,23996.0,,11403.0,32630.0,,0.6085,0.6206,0.4681,0.561,0.6854,0.4364,0.2,0.5761,0.7814,0.451,0.7643,,,University of Arizona,State,"$47,500.00","$86,100.00","$44,800.00","$61,700.00","$117,000.00","$160,000.00"
4,134,106397,UNIVERSITYOFARKANSAS,Fayetteville,AR,5,36.06153,-94.178214,3,21288.0,,8522.0,21826.0,,0.6249,0.6384,0.4964,0.5877,0.5946,0.5,0.5,0.4348,0.7708,0.6,0.6006,1154.0,26.0,University of Arkansas,State,"$44,100.00","$82,800.00","$43,200.00","$60,700.00","$113,000.00","$160,000.00"
5,223,110404,CALIFORNIAINSTITUTEOFTECHNOLOGY,Pasadena,CA,8,34.139275,-118.12574,3,60990.0,,45390.0,45390.0,,0.9084,0.8696,0.5,0.8148,0.9889,,1.0,,0.9118,1.0,0.0881,1544.0,35.0,California Institute of Technology (CIT),Engineering,"$75,500.00","$123,000.00",,"$104,000.00","$161,000.00",
6,228,110495,CALIFORNIASTATEUNIVERSITYSTANISLAUS,Turlock,CA,8,37.52577,-120.852511,3,16594.0,,6704.0,17864.0,,0.5489,0.6124,0.5417,0.5205,0.4267,,0.3333,,0.8889,0.5517,0.7063,,,"California State University (CSU), Stanislaus",State,"$38,000.00","$71,400.00","$33,700.00","$50,500.00","$94,100.00","$121,000.00"
7,231,110538,CALIFORNIASTATEUNIVERSITYCHICO,Chico,CA,8,39.728003,-121.846333,3,21756.0,,7022.0,18182.0,,0.637,0.6694,0.3958,0.5857,0.5877,0.5455,0.3333,,0.7358,0.6022,0.6345,1003.0,22.0,"California State University (CSU), Chico",State,"$47,400.00","$88,100.00","$46,800.00","$62,800.00","$122,000.00","$154,000.00"
8,232,110547,CALIFORNIASTATEUNIVERSITYDOMINGUEZHILLS,Carson,CA,8,33.86524,-118.259316,3,13349.0,,6213.0,17373.0,,0.3471,0.4412,0.2868,0.3712,0.4848,0.0,0.375,,0.2813,0.2899,0.5277,,,"California State University, Dominguez Hills (CSUDH)",State,"$42,700.00","$72,100.00","$30,800.00","$47,000.00","$92,200.00","$132,000.00"
9,234,110565,CALIFORNIASTATEUNIVERSITYFULLERTON,Fullerton,CA,8,33.883627000000004,-117.885349,3,16337.0,,6437.0,17597.0,,0.6192,0.6644,0.4587,0.5754,0.6729999999999999,0.5,0.6923,,0.6456,0.5770000000000001,0.4186,1024.0,22.0,"California State University, Fullerton (CSUF)",State,"$45,700.00","$87,000.00","$45,400.00","$62,500.00","$119,000.00","$158,000.00"
10,235,110574,CALIFORNIASTATEUNIVERSITYEASTBAY,Hayward,CA,8,37.65707,-122.058073,3,19842.0,,6564.0,17724.0,,0.4513,0.4599,0.2823,0.4192,0.5479,0.0,0.4783,,0.5882,0.4636,0.7403,,,"California State University, East Bay (CSUEB)",State,"$49,200.00","$84,300.00","$46,000.00","$62,400.00","$115,000.00","$155,000.00"
11,236,110583,CALIFORNIASTATEUNIVERSITYLONGBEACH,Long Beach,CA,8,33.782752,-118.1123,3,17718.0,,6452.0,17612.0,,0.6703,0.7343,0.6358,0.6431,0.6962,1.0,0.25,,0.5385,0.6207,0.3382,1056.0,23.0,"California State University, Long Beach (CSULB)",State,"$45,100.00","$84,700.00","$47,400.00","$62,500.00","$113,000.00","$154,000.00"
12,238,110608,CALIFORNIASTATEUNIVERSITYNORTHRIDGE,Northridge,CA,8,34.236709999999995,-118.526817,3,16793.0,,6569.0,17729.0,,0.5043,0.6035,0.4133,0.4687,0.534,0.125,0.1111,,0.5649,0.5394,0.456,902.0,19.0,"California State University, Northridge (CSUN)",State,"$45,500.00","$80,400.00","$44,500.00","$57,800.00","$108,000.00","$153,000.00"
13,239,110617,CALIFORNIASTATEUNIVERSITYSACRAMENTO,Sacramento,CA,8,38.55745,-121.42194,3,17927.0,,6872.0,18032.0,,0.4597,0.5121,0.3254,0.4385,0.472,0.0833,0.4167,,0.6316,0.4517,0.6725,948.0,20.0,"California State University, Sacramento (CSUS)",State,"$47,800.00","$82,400.00","$42,900.00","$59,600.00","$111,000.00","$154,000.00"
14,240,110635,UNIVERSITYOFCALIFORNIABERKELEY,Berkeley,CA,8,37.871969,-122.260423,3,33993.0,,13431.0,38139.0,,0.9158,0.9143,0.7638,0.848,0.948,0.7895,0.8,,0.8866,0.9377,0.1688,1397.0,32.0,"University of California, Berkeley",State,"$59,900.00","$112,000.00","$59,500.00","$81,000.00","$149,000.00","$201,000.00"
15,241,110644,UNIVERSITYOFCALIFORNIADAVIS,Davis,CA,8,38.539895,-121.751958,3,33271.0,,13951.0,38659.0,,0.8538,0.8684,0.7209,0.7691,0.882,0.8857,,,0.8088,0.8895,0.3795,1226.0,28.0,"University of California, Davis",State,"$52,300.00","$99,600.00","$52,000.00","$71,600.00","$135,000.00","$202,000.00"
16,242,110653,UNIVERSITYOFCALIFORNIAIRVINE,Irvine,CA,8,33.648434,-117.841248,3,30796.0,,13252.0,37960.0,,0.8809,0.8461,0.8023,0.8371,0.9073,0.9333,0.6667,,0.7949,0.9119,0.3868,1175.0,27.0,"University of California, Irvine (UCI)",State,"$48,300.00","$96,700.00","$47,800.00","$66,000.00","$123,000.00","$172,000.00"
17,244,110671,UNIVERSITYOFCALIFORNIARIVERSIDE,Riverside,CA,8,33.97588,-117.331098,3,30943.0,,13527.0,38235.0,,0.7309,0.7118,0.7335,0.6952,0.7744,0.6923,,,0.5435,0.6667,0.556,1119.0,26.0,"University of California, Riverside (UCR)",State,"$46,800.00","$81,300.00","$37,200.00","$59,900.00","$109,000.00","$134,000.00"
18,245,110680,UNIVERSITYOFCALIFORNIASANDIEGO,La Jolla,CA,8,32.876598,-117.237793,3,30837.0,,13530.0,38238.0,,0.8728,0.884,0.7826,0.7786,0.9049,0.8182,0.8182,,0.7815,0.8706,0.3374,1344.0,31.0,"University of California, San Diego (UCSD)",State,"$51,100.00","$101,000.00","$51,700.00","$75,400.00","$131,000.00","$177,000.00"
19,247,110705,UNIVERSITYOFCALIFORNIASANTABARBARA,Santa Barbara,CA,8,34.416281,-119.846404,3,34496.0,,13968.0,38676.0,,0.8098,0.8318,0.7241,0.7778,0.8271,0.7917,1.0,,0.8039,0.7474,0.3264,1248.0,29.0,"University of California, Santa Barbara (UCSB)",Party,"$50,500.00","$95,000.00","$51,300.00","$71,200.00","$129,000.00","$173,000.00"
20,247,110705,UNIVERSITYOFCALIFORNIASANTABARBARA,Santa Barbara,CA,8,34.416281,-119.846404,3,34496.0,,13968.0,38676.0,,0.8098,0.8318,0.7241,0.7778,0.8271,0.7917,1.0,,0.8039,0.7474,0.3264,1248.0,29.0,"University of California, Santa Barbara (UCSB)",State,"$50,500.00","$95,000.00","$51,300.00","$71,200.00","$129,000.00","$173,000.00"
21,248,110714,UNIVERSITYOFCALIFORNIASANTACRUZ,Santa Cruz,CA,8,36.997258,-122.067993,3,34124.0,,13461.0,38169.0,,0.7835,0.7794,0.6386,0.75,0.8186,0.7949,0.6667,,0.6923,0.8439,0.5029,1201.0,28.0,"University of California, Santa Cruz (UCSC)",State,"$44,700.00","$84,100.00","$46,100.00","$62,000.00","$121,000.00","$165,000.00"
22,336,115409,HARVEYMUDDCOLLEGE,Claremont,CA,8,34.106137,-117.710594,3,66627.0,,50649.0,50649.0,,0.9179,0.9385,1.0,0.7059,0.9167,1.0,,0.8,1.0,1.0,0.1296,1484.0,34.0,Harvey Mudd College,Engineering,"$71,800.00","$122,000.00",,"$96,000.00","$180,000.00",
23,340,115755,HUMBOLDTSTATEUNIVERSITY,Arcata,CA,8,40.8741,-124.0814,3,22593.0,,7195.0,18364.0,,0.4558,0.5169,0.4091,0.3529,0.3409,0.3333,0.4,,0.8,0.4175,0.77,990.0,21.0,Humboldt State University,State,"$42,600.00","$71,300.00","$36,000.00","$56,300.00","$94,400.00","$117,000.00"
24,420,120254,OCCIDENTALCOLLEGE,Los Angeles,CA,8,34.126224,-118.210783,3,64804.0,,49248.0,49248.0,,0.875,0.8659,0.9444,0.9351,0.8421,1.0,1.0,0.9167,0.6667,0.8571,0.4487,1304.0,30.0,Occidental College,Liberal Arts,"$51,900.00","$105,000.00",,"$54,800.00","$157,000.00",
25,443,121345,POMONACOLLEGE,Claremont,CA,8,34.098298,-117.711944,3,62632.0,,47620.0,47620.0,,0.9434,0.9639,0.8966,0.9375,1.0,,,0.9545,0.9167,0.8933,0.103,1435.0,32.0,Pomona College,Liberal Arts,"$48,600.00","$101,000.00",,"$63,300.00","$161,000.00",
26,466,122409,SANDIEGOSTATEUNIVERSITY,San Diego,CA,8,32.77525,-117.071228,3,20977.0,,6976.0,18136.0,,0.6806,0.7286,0.52,0.6367,0.6842,0.25,0.4,,0.5660000000000001,0.6842,0.3441,1130.0,25.0,San Diego State University (SDSU),State,"$46,200.00","$85,200.00","$45,500.00","$61,800.00","$116,000.00","$158,000.00"
27,470,122597,SANFRANCISCOSTATEUNIVERSITY,San Francisco,CA,8,37.721345,-122.477905,3,21559.0,,6476.0,17636.0,,0.5123,0.5389,0.392,0.4556,0.5791,0.3333,0.35,,0.5035,0.4828,0.6788,979.0,21.0,San Francisco State University (SFSU),State,"$47,300.00","$86,400.00","$45,100.00","$62,700.00","$114,000.00","$150,000.00"
28,478,122755,SANJOSESTATEUNIVERSITY,San Jose,CA,8,37.335201,-121.881214,3,22046.0,,7378.0,18538.0,,0.5677,0.6021,0.4143,0.4437,0.6344,1.0,0.3333,,0.7368,0.5761,0.5522,1055.0,23.0,San Jose State University (SJSU),State,"$53,500.00","$95,600.00","$50,700.00","$70,500.00","$122,000.00","$156,000.00"
29,515,124292,THOMASAQUINASCOLLEGE,Santa Paula,CA,8,34.429009,-119.087141,3,35706.0,,24500.0,24500.0,,0.8851,0.8462,,1.0,,,,1.0,1.0,1.0,0.7513,1280.0,30.0,Thomas Aquinas College,Liberal Arts,"$41,500.00","$67,500.00",,"$44,600.00","$93,100.00",
30,549,126614,UNIVERSITYOFCOLORADOBOULDER,Boulder,CO,7,40.004415,-105.267061,3,30025.0,,11091.0,34125.0,,0.715,0.7263,0.5957,0.6521,0.7086,0.5455,,0.8261,0.623,0.722,0.7962,1212.0,27.0,University of Colorado - Boulder (UCB),State,"$47,100.00","$97,600.00","$51,600.00","$69,000.00","$128,000.00","$187,000.00"
31,551,126678,COLORADOCOLLEGE,Colorado Springs,CO,7,38.84657,-104.82422,3,60500.0,,48996.0,48996.0,,0.8745,0.8722,1.0,0.871,0.75,1.0,,1.0,1.0,0.7222,0.1713,,,Colorado College (CC),Liberal Arts,"$38,500.00","$81,400.00",,"$43,000.00","$148,000.00",
32,556,126775,COLORADOSCHOOLOFMINES,Golden,CO,7,39.75079,-105.227148,3,30990.0,,17353.0,34828.0,,0.7654,0.7715,0.3636,0.7273,0.8333,0.8,,,0.7561,0.7624,0.3767,1339.0,30.0,Colorado School of Mines,Engineering,"$58,100.00","$106,000.00","$62,200.00","$87,900.00","$142,000.00","$201,000.00"
33,569,127185,FORTLEWISCOLLEGE,Durango,CO,7,37.27542800000001,-107.867003,3,22780.0,,7600.0,17816.0,,0.4047,0.4408,0.1667,0.2917,0.0,0.3358,,,0.4,0.4545,0.8596,1012.0,22.0,Fort Lewis College,Liberal Arts,"$42,000.00","$69,800.00",,"$55,000.00","$94,000.00",
34,613,129020,UNIVERSITYOFCONNECTICUT,Storrs,CT,1,41.806261,-72.247969,3,28016.0,,13366.0,34908.0,,0.8309,0.8461,0.7035,0.768,0.8340000000000001,0.5,,,0.8,0.8449,0.5317,1250.0,29.0,University of Connecticut (UConn),State,"$48,000.00","$88,800.00","$46,100.00","$66,400.00","$120,000.00","$162,000.00"
35,651,130697,WESLEYANUNIVERSITY,Middletown,CT,1,41.55678,-72.656755,3,64163.0,,49274.0,49274.0,,0.9435,0.9447,0.8913,0.8732,0.9688,1.0,,0.9808,0.913,1.0,0.222,,,"Wesleyan University (Middletown, Connecticut)",Liberal Arts,"$46,500.00","$97,900.00","$42,000.00","$62,500.00","$126,000.00","$215,000.00"
36,653,130794,YALEUNIVERSITY,New Haven,CT,1,41.311158,-72.926688,3,63970.0,,47600.0,47600.0,,0.9678,0.985,0.9259,0.9593,0.9659,0.8889,1.0,0.9375,0.9487,0.9048,0.0673,1498.0,33.0,Yale University,Ivy League,"$59,100.00","$126,000.00","$58,000.00","$80,600.00","$198,000.00","$326,000.00"
37,658,130943,UNIVERSITYOFDELAWARE,Newark,DE,2,39.679574,-75.75291700000002,3,24086.0,,12520.0,31420.0,,0.7884,0.8025,0.7033,0.7448,0.7574,0.75,0.7857,,0.7217,0.7791,0.6659,1198.0,27.0,University of Delaware,State,"$45,900.00","$84,500.00","$44,500.00","$64,000.00","$119,000.00","$165,000.00"
38,691,132903,UNIVERSITYOFCENTRALFLORIDA,Orlando,FL,5,28.60106,-81.19880500000002,3,19911.0,,6368.0,22467.0,,0.7039,0.7125,0.6369,0.7120000000000001,0.696,0.5,0.6667,0.7903,0.5152,0.6207,0.4857,1179.0,26.0,University of Central Florida (UCF),State,"$42,600.00","$71,700.00","$39,500.00","$51,500.00","$98,400.00","$125,000.00"
39,702,133669,FLORIDAATLANTICUNIVERSITY,Boca Raton,FL,5,26.372536,-80.102293,3,18805.0,,4831.0,17276.0,,0.4933,0.4831,0.5042,0.5169,0.4775,0.2857,,0.4615,0.7368,0.3684,0.6768,1047.0,23.0,Florida Atlantic University (FAU),State,"$42,600.00","$71,100.00","$40,700.00","$53,000.00","$99,500.00","$137,000.00"
40,712,133951,FLORIDAINTERNATIONALUNIVERSITY,Miami,FL,5,25.757111,-80.37759100000002,3,18727.0,,6556.0,18954.0,,0.5784,0.5112,0.4404,0.6079,0.5652,1.0,0.6667,0.6667,0.6029,0.6471,0.504,1090.0,24.0,Florida International University (FIU),State,"$43,200.00","$75,500.00","$40,500.00","$55,800.00","$98,200.00","$136,000.00"
41,718,134097,FLORIDASTATEUNIVERSITY,Tallahassee,FL,5,30.4421,-84.294801,3,21463.0,,6507.0,21673.0,,0.7939,0.7997,0.7795,0.7784,0.7892,0.7778,1.0,0.7667,0.8696,0.7778,0.5589999999999999,1215.0,27.0,Florida State University (FSU),Party,"$42,100.00","$73,000.00","$39,600.00","$52,800.00","$107,000.00","$156,000.00"
42,718,134097,FLORIDASTATEUNIVERSITY,Tallahassee,FL,5,30.4421,-84.294801,3,21463.0,,6507.0,21673.0,,0.7939,0.7997,0.7795,0.7784,0.7892,0.7778,1.0,0.7667,0.8696,0.7778,0.5589999999999999,1215.0,27.0,Florida State University (FSU),State,"$42,100.00","$73,000.00","$39,600.00","$52,800.00","$107,000.00","$156,000.00"
43,720,134130,UNIVERSITYOFFLORIDA,Gainesville,FL,5,29.649428000000004,-82.339958,3,20467.0,,6381.0,28659.0,,0.865,0.8758,0.8041,0.8617,0.8617,0.5333,0.9545,0.8698,0.7778,0.901,0.4754,1277.0,29.0,University of Florida (UF),Party,"$47,100.00","$87,900.00","$45,400.00","$62,900.00","$120,000.00","$172,000.00"
44,720,134130,UNIVERSITYOFFLORIDA,Gainesville,FL,5,29.649428000000004,-82.339958,3,20467.0,,6381.0,28659.0,,0.865,0.8758,0.8041,0.8617,0.8617,0.5333,0.9545,0.8698,0.7778,0.901,0.4754,1277.0,29.0,University of Florida (UF),State,"$47,100.00","$87,900.00","$45,400.00","$62,900.00","$120,000.00","$172,000.00"
45,869,139940,GEORGIASTATEUNIVERSITY,Atlanta,GA,5,33.7527,-84.38667,3,23631.0,,8974.0,23542.0,,0.539,0.4959,0.5805,0.5818,0.5704,0.5,0.7143,0.4953,0.4146,0.4651,0.5665,1056.0,23.0,Georgia State University,State,"$41,800.00","$74,000.00","$43,000.00","$55,300.00","$99,900.00","$145,000.00"
46,870,139959,UNIVERSITYOFGEORGIA,Athens,GA,5,33.956428,-83.374049,3,22536.0,,11622.0,29832.0,,0.8526,0.856,0.8686,0.8075,0.8418,0.8889,1.0,0.8108,0.7556,0.8391,0.5288,1252.0,28.0,University of Georgia (UGA),Party,"$44,100.00","$86,000.00","$43,100.00","$57,800.00","$118,000.00","$164,000.00"
47,870,139959,UNIVERSITYOFGEORGIA,Athens,GA,5,33.956428,-83.374049,3,22536.0,,11622.0,29832.0,,0.8526,0.856,0.8686,0.8075,0.8418,0.8889,1.0,0.8108,0.7556,0.8391,0.5288,1252.0,28.0,University of Georgia (UGA),State,"$44,100.00","$86,000.00","$43,100.00","$57,800.00","$118,000.00","$164,000.00"
48,923,142115,BOISESTATEUNIVERSITY,Boise,ID,7,43.60440300000001,-116.205789,3,17670.0,,6876.0,20926.0,,0.3869,0.397,0.2881,0.3333,0.5,0.4286,0.2857,0.3889,0.6364,0.2727,0.7957,1046.0,23.0,Boise State University (BSU),State,"$40,800.00","$69,500.00","$37,400.00","$48,700.00","$87,500.00","$110,000.00"
49,925,142276,IDAHOSTATEUNIVERSITY,Pocatello,ID,7,42.864108,-112.429084,3,19191.0,,6784.0,20182.0,,0.3221,0.3176,0.4,0.4133,0.2727,0.1852,,,0.5,0.3125,,,,Idaho State University,State,"$44,900.00","$73,400.00","$35,400.00","$49,600.00","$101,000.00","$143,000.00"
50,926,142285,UNIVERSITYOFIDAHO,Moscow,ID,7,46.726894,-117.024296,3,19418.0,,7020.0,21024.0,,0.5735,0.5921,0.2632,0.45,0.6,0.3636,0.3846,0.5556,0.5,0.5372,0.7205,1061.0,23.0,University of Idaho,State,"$44,900.00","$82,000.00","$43,000.00","$56,700.00","$104,000.00","$142,000.00"
51,1001,145600,UNIVERSITYOFILLINOISATCHICAGO,Chicago,IL,3,41.872651,-87.651145,3,25046.0,,13664.0,26520.0,,0.5976,0.6319,0.4153,0.5449,0.6689,0.0,,,0.4324,0.6364,0.7665,1092.0,24.0,University of Illinois at Chicago,State,"$47,500.00","$81,700.00","$44,700.00","$58,800.00","$110,000.00","$146,000.00"
52,1004,145637,UNIVERSITYOFILLINOISATURBANACHAMPAIGN,Champaign,IL,3,40.108864,-88.23030899999998,3,29568.0,,15054.0,30214.0,,0.8517,0.8724,0.7288,0.8174,0.8743,0.8182,1.0,0.8851,0.7783,0.9412,0.6556,1305.0,29.0,University of Illinois at Urbana-Champaign (UIUC),Party,"$52,900.00","$96,100.00","$48,200.00","$68,900.00","$132,000.00","$177,000.00"
53,1004,145637,UNIVERSITYOFILLINOISATURBANACHAMPAIGN,Champaign,IL,3,40.108864,-88.23030899999998,3,29568.0,,15054.0,30214.0,,0.8517,0.8724,0.7288,0.8174,0.8743,0.8182,1.0,0.8851,0.7783,0.9412,0.6556,1305.0,29.0,University of Illinois at Urbana-Champaign (UIUC),State,"$52,900.00","$96,100.00","$48,200.00","$68,900.00","$132,000.00","$177,000.00"
54,1009,145725,ILLINOISINSTITUTEOFTECHNOLOGY,Chicago,IL,3,41.833801,-87.628346,3,53585.0,,43680.0,43680.0,,0.7259,0.7725,0.3684,0.6136,0.7966,1.0,1.0,1.0,0.6207,0.7188,0.5271,1251.0,28.0,Illinois Institute of Technology (IIT),Engineering,"$56,000.00","$97,800.00","$56,100.00","$77,400.00","$121,000.00","$165,000.00"
55,1011,145813,ILLINOISSTATEUNIVERSITY,Normal,IL,3,40.509724,-88.99234,3,27018.0,,13666.0,21482.0,,0.7314,0.7551,0.5726,0.6635,0.6486,0.7273,,,0.7273,0.7358,0.8772,1090.0,24.0,Illinois State University,State,"$42,000.00","$73,400.00","$39,100.00","$55,200.00","$105,000.00","$142,000.00"
56,1061,147703,NORTHERNILLINOISUNIVERSITY,Dekalb,IL,3,41.933791,-88.766065,3,27837.0,,14295.0,23761.0,,0.5027,0.5979,0.3163,0.412,0.5649,0.3,,,0.4667,0.4706,0.5035,1029.0,22.0,Northern Illinois University (NIU),State,"$43,600.00","$80,800.00","$43,900.00","$60,200.00","$111,000.00","$161,000.00"
57,1099,149222,SOUTHERNILLINOISUNIVERSITYCARBONDALE,Carbondale,IL,3,37.713239,-89.218724,3,25692.0,,13137.0,26390.0,,0.4507,0.5473,0.2905,0.2692,0.4146,0.2941,0.0,0.4255,0.6667,0.3103,0.8064,1032.0,22.0,Southern Illinois University Carbondale,State,"$43,000.00","$72,500.00","$38,300.00","$51,300.00","$99,300.00","$139,000.00"
58,1118,150136,BALLSTATEUNIVERSITY,Muncie,IN,3,40.198942,-85.408863,3,22294.0,,9498.0,25016.0,,0.5962,0.6234,0.4815,0.4911,0.4828,0.4286,0.5,0.55,0.2727,0.3459,0.605,1070.0,22.0,Ball State University (BSU),State,"$39,100.00","$64,500.00","$35,500.00","$48,200.00","$89,300.00","$128,000.00"
59,1126,150400,DEPAUWUNIVERSITY,Greencastle,IN,3,39.63953,-86.863556,3,56146.0,,44678.0,44678.0,,0.8173,0.8136,0.7593,0.9143,0.8235,,,0.619,0.9091,0.7778,0.6476,1208.0,27.0,DePauw University,Liberal Arts,"$41,400.00","$88,300.00","$49,500.00","$57,400.00","$133,000.00","$185,000.00"
60,1151,151351,INDIANAUNIVERSITYBLOOMINGTON,Bloomington,IN,3,39.166383,-86.526904,3,24326.0,,10388.0,33741.0,,0.7706,0.784,0.6638,0.7108,0.7492,0.4615,0.6667,0.7719,0.7494,0.6053,0.7799,1199.0,27.0,"Indiana University (IU), Bloomington",Party,"$46,300.00","$84,000.00","$43,600.00","$60,400.00","$119,000.00","$178,000.00"
61,1151,151351,INDIANAUNIVERSITYBLOOMINGTON,Bloomington,IN,3,39.166383,-86.526904,3,24326.0,,10388.0,33741.0,,0.7706,0.784,0.6638,0.7108,0.7492,0.4615,0.6667,0.7719,0.7494,0.6053,0.7799,1199.0,27.0,"Indiana University (IU), Bloomington",State,"$46,300.00","$84,000.00","$43,600.00","$60,400.00","$119,000.00","$178,000.00"
62,1220,153384,GRINNELLCOLLEGE,Grinnell,IA,4,41.747048,-92.721246,3,59317.0,,46990.0,46990.0,,0.8568,0.8861,0.75,0.7333,0.7917,1.0,,0.75,0.9167,0.8667,0.2491,1402.0,32.0,Grinnell College,Liberal Arts,"$42,600.00","$76,600.00",,"$65,100.00","$116,000.00",
63,1232,153603,IOWASTATEUNIVERSITY,Ames,IA,4,42.026368,-93.648353,3,18943.0,,7736.0,20856.0,,0.7137,0.7341,0.4815,0.6364,0.6172,0.375,0.3333,0.5758,0.6908,0.6795,0.8715,1142.0,25.0,Iowa State University,State,"$45,400.00","$84,600.00","$44,400.00","$60,000.00","$109,000.00","$147,000.00"
64,1235,153658,UNIVERSITYOFIOWA,Iowa City,IA,4,41.660695,-91.535698,3,20861.0,,8104.0,27890.0,,0.7208,0.7286,0.6136,0.6649,0.6694,0.7143,0.5714,0.625,0.7345,0.7609,0.8074,1164.0,26.0,University of Iowa (UI),Party,"$44,700.00","$83,900.00","$43,300.00","$61,100.00","$116,000.00","$163,000.00"
65,1235,153658,UNIVERSITYOFIOWA,Iowa City,IA,4,41.660695,-91.535698,3,20861.0,,8104.0,27890.0,,0.7208,0.7286,0.6136,0.6649,0.6694,0.7143,0.5714,0.625,0.7345,0.7609,0.8074,1164.0,26.0,University of Iowa (UI),State,"$44,700.00","$83,900.00","$43,300.00","$61,100.00","$116,000.00","$163,000.00"
66,1310,155317,UNIVERSITYOFKANSAS,Lawrence,KS,4,38.958551,-95.247618,3,23733.0,,10825.0,26659.0,,0.6133,0.6263,0.4743,0.5422,0.6095,0.6,,,0.6209,0.5667,0.9347,1145.0,25.0,University of Kansas,State,"$42,400.00","$81,600.00","$44,800.00","$57,200.00","$115,000.00","$156,000.00"
67,1313,155399,KANSASSTATEUNIVERSITY,Manhattan,KS,4,39.188616,-96.581077,3,22002.0,,9350.0,23429.0,,0.617,0.6601,0.3526,0.4419,0.5278,0.4348,0.4,0.4545,0.4941,0.5094,0.9492,,,Kansas State University (KSU),State,"$43,300.00","$79,000.00","$37,200.00","$54,100.00","$106,000.00","$138,000.00"
68,1327,155681,PITTSBURGSTATEUNIVERSITY,Pittsburg,KS,4,37.3913,-94.704782,3,16485.0,,6508.0,16978.0,,0.4778,0.4877,0.3864,0.6,0.3,0.5909,,,0.6,0.3433,0.8135,,,Pittsburg State University,State,"$40,400.00","$58,200.00","$25,600.00","$46,000.00","$84,600.00","$117,000.00"
69,1373,157085,UNIVERSITYOFKENTUCKY,Lexington,KY,5,38.035818,-84.50565300000002,3,24738.0,,10936.0,24268.0,,0.6275,0.6514,0.3918,0.5882,0.8065,0.2222,,0.5484,0.5682,0.7011,0.8911,1143.0,25.0,University of Kentucky (UK),State,"$42,800.00","$78,300.00","$43,000.00","$57,300.00","$107,000.00","$149,000.00"
70,1383,157386,MOREHEADSTATEUNIVERSITY,Morehead,KY,5,38.188462,-83.429742,3,18898.0,,8098.0,20246.0,,0.3992,0.4112,0.1875,0.4286,0.6667,0.0,,0.0,0.5,0.3103,0.8539,1047.0,23.0,Morehead State University,State,"$34,800.00","$60,600.00","$34,300.00","$46,500.00","$72,000.00","$91,300.00"
71,1408,157863,UNIONCOLLEGE,Barbourville,KY,5,36.869066,-83.887982,3,34038.0,,24000.0,24000.0,,0.3211,0.3521,0.1714,,1.0,,,0.2857,0.4,,0.6918,970.0,21.0,Union College,Liberal Arts,"$47,200.00","$95,800.00","$48,700.00","$75,200.00","$135,000.00","$230,000.00"
72,2106,181738,UNIONCOLLEGE,Lincoln,NE,4,40.77477800000001,-96.651095,3,32465.0,,21970.0,21970.0,,0.5702,0.593,0.0,0.5,0.75,,0.0,0.8571,0.0,0.0,0.5614,1050.0,23.0,Union College,Liberal Arts,"$47,200.00","$95,800.00","$48,700.00","$75,200.00","$135,000.00","$230,000.00"
73,2554,196866,UNIONCOLLEGE,Schenectady,NY,2,42.81757800000001,-73.928498,3,62038.0,,50013.0,50013.0,,0.8808,0.8734,0.9688,0.9231,0.8605,1.0,,0.8333,0.9048,0.0,0.3831,,,Union College,Liberal Arts,"$47,200.00","$95,800.00","$48,700.00","$75,200.00","$135,000.00","$230,000.00"
